pair_ID Entailment_Judgement Relatedness_score
7442 NEUTRAL 4.07
7443 NEUTRAL 4.17
7447 ENTAILMENT 4.44
7449 CONTRADICTION 1.88
7450 NEUTRAL 2.17
7453 ENTAILMENT 2.45
7456 ENTAILMENT 3.74
7458 CONTRADICTION 3.61
7460 NEUTRAL 2.28
7463 NEUTRAL 2.33
7465 NEUTRAL 2.53
7467 CONTRADICTION 3.61
7469 NEUTRAL 4.44
7473 NEUTRAL 3.13
7478 NEUTRAL 2.8
7480 NEUTRAL 3.38
7482 ENTAILMENT 2.82
7484 CONTRADICTION 2.78
7488 NEUTRAL 4.37
7489 CONTRADICTION 3.59
7490 NEUTRAL 3.52
7494 ENTAILMENT 2.82
7495 NEUTRAL 4.34
7498 CONTRADICTION 3.61
7500 NEUTRAL 3.85
7502 NEUTRAL 3.49
7510 NEUTRAL 2.97
7512 NEUTRAL 2.97
7513 ENTAILMENT 3.06
7514 NEUTRAL 3.06
7515 NEUTRAL 4.44
7517 ENTAILMENT 4.19
7518 NEUTRAL 3.61
7519 NEUTRAL 2.69
7520 NEUTRAL 2.85
7521 NEUTRAL 2.81
7523 NEUTRAL 3.22
7524 NEUTRAL 4.39
7528 ENTAILMENT 3.65
7529 NEUTRAL 2.38
7530 NEUTRAL 2.16
7531 NEUTRAL 2.33
7535 NEUTRAL 4.26
7536 ENTAILMENT 4.44
7538 ENTAILMENT 4.44
7540 NEUTRAL 3.19
7552 NEUTRAL 3.7
7555 NEUTRAL 4.44
7560 NEUTRAL 3.03
7562 NEUTRAL 3.03
7565 ENTAILMENT 3.49
7566 ENTAILMENT 4.3
7568 NEUTRAL 4.37
7570 ENTAILMENT 2.98
7571 CONTRADICTION 3.0
7574 ENTAILMENT 2.98
7575 NEUTRAL 4.44
7578 NEUTRAL 4.44
7579 NEUTRAL 3.6
7584 NEUTRAL 3.48
7585 ENTAILMENT 3.27
7586 NEUTRAL 3.91
7589 ENTAILMENT 3.18
7591 NEUTRAL 2.81
7592 NEUTRAL 3.29
7593 NEUTRAL 2.92
7595 ENTAILMENT 3.52
7596 CONTRADICTION 3.58
7597 ENTAILMENT 3.6
7598 NEUTRAL 4.34
7600 NEUTRAL 4.3
7601 NEUTRAL 3.6
7602 NEUTRAL 3.52
7604 NEUTRAL 3.6
7605 NEUTRAL 4.3
7607 ENTAILMENT 4.02
7610 NEUTRAL 3.57
7614 NEUTRAL 3.29
7615 NEUTRAL 4.13
7617 NEUTRAL 4.44
7620 NEUTRAL 2.51
7621 NEUTRAL 2.91
7623 NEUTRAL 2.08
7624 NEUTRAL 2.49
7626 NEUTRAL 4.44
7627 CONTRADICTION 3.61
7628 NEUTRAL 4.36
7631 NEUTRAL 3.69
7632 NEUTRAL 3.54
7633 CONTRADICTION 3.09
7635 NEUTRAL 4.12
7637 ENTAILMENT 4.4
7640 NEUTRAL 2.91
7644 NEUTRAL 2.6
7645 ENTAILMENT 2.91
7646 NEUTRAL 4.44
7650 ENTAILMENT 3.53
7655 ENTAILMENT 4.44
7656 NEUTRAL 3.88
7661 NEUTRAL 3.37
7663 NEUTRAL 2.81
7664 NEUTRAL 3.01
7671 NEUTRAL 3.81
7673 CONTRADICTION 3.36
7674 ENTAILMENT 2.7
7676 CONTRADICTION 3.36
7679 ENTAILMENT 4.44
7683 NEUTRAL 2.39
7684 NEUTRAL 2.6
7685 NEUTRAL 2.77
7686 ENTAILMENT 4.44
7690 ENTAILMENT 3.63
7691 ENTAILMENT 3.63
7693 CONTRADICTION 3.61
7694 ENTAILMENT 3.63
7695 ENTAILMENT 4.44
7696 ENTAILMENT 3.94
7698 ENTAILMENT 4.44
7704 NEUTRAL 3.13
7705 NEUTRAL 3.13
7706 NEUTRAL 4.44
7708 ENTAILMENT 4.33
7709 CONTRADICTION 3.57
7710 ENTAILMENT 3.24
7713 ENTAILMENT 2.89
7715 NEUTRAL 4.35
7717 NEUTRAL 4.39
7721 NEUTRAL 3.26
7725 NEUTRAL 3.99
7727 NEUTRAL 4.44
7730 NEUTRAL 2.89
7735 NEUTRAL 4.35
7736 CONTRADICTION 3.59
7737 NEUTRAL 4.25
7738 NEUTRAL 3.88
7745 CONTRADICTION 3.6
7748 NEUTRAL 3.5
7749 NEUTRAL 2.51
7750 NEUTRAL 2.83
7756 NEUTRAL 3.94
7758 CONTRADICTION 3.61
7759 ENTAILMENT 4.04
7761 NEUTRAL 2.64
7762 NEUTRAL 2.81
7765 NEUTRAL 3.44
7766 NEUTRAL 3.94
7767 CONTRADICTION 3.59
7770 ENTAILMENT 3.69
7773 NEUTRAL 2.74
7774 ENTAILMENT 3.95
7775 NEUTRAL 3.02
7783 NEUTRAL 2.45
7786 ENTAILMENT 4.32
7788 ENTAILMENT 3.23
7789 ENTAILMENT 3.44
7791 NEUTRAL 2.38
7796 CONTRADICTION 3.61
7797 NEUTRAL 4.44
7799 NEUTRAL 3.24
7800 NEUTRAL 3.12
7801 NEUTRAL 2.98
7802 NEUTRAL 2.86
7803 NEUTRAL 2.98
7806 ENTAILMENT 4.44
7809 CONTRADICTION 2.18
7812 ENTAILMENT 2.44
7814 CONTRADICTION 3.58
7815 NEUTRAL 3.88
7816 NEUTRAL 4.24
7818 NEUTRAL 2.73
7824 NEUTRAL 4.39
7825 NEUTRAL 4.35
7826 NEUTRAL 3.93
7827 NEUTRAL 4.01
7828 NEUTRAL 3.93
7829 NEUTRAL 3.86
7830 NEUTRAL 3.93
7831 ENTAILMENT 4.31
7832 ENTAILMENT 4.04
7833 ENTAILMENT 4.35
7835 ENTAILMENT 4.35
7837 ENTAILMENT 4.31
7840 ENTAILMENT 3.81
7842 ENTAILMENT 4.32
7843 CONTRADICTION 3.57
7845 NEUTRAL 2.38
7846 ENTAILMENT 2.7
7848 NEUTRAL 2.96
7850 CONTRADICTION 3.54
7852 CONTRADICTION 3.61
7853 NEUTRAL 2.6
7854 NEUTRAL 2.41
7855 ENTAILMENT 2.44
7856 NEUTRAL 2.41
7857 NEUTRAL 2.7
7858 NEUTRAL 4.26
7860 NEUTRAL 4.3
7862 NEUTRAL 2.85
7863 CONTRADICTION 2.83
7865 NEUTRAL 3.76
7870 ENTAILMENT 4.13
7871 ENTAILMENT 4.44
7873 ENTAILMENT 3.59
7874 NEUTRAL 3.41
7879 CONTRADICTION 3.61
7880 ENTAILMENT 4.44
7882 NEUTRAL 4.44
7883 ENTAILMENT 2.74
7885 NEUTRAL 2.46
7886 ENTAILMENT 2.75
7894 CONTRADICTION 2.85
7895 ENTAILMENT 3.23
7897 CONTRADICTION 3.61
7901 ENTAILMENT 2.18
7904 NEUTRAL 2.85
7905 NEUTRAL 4.38
7907 NEUTRAL 4.4
7908 NEUTRAL 4.41
7910 NEUTRAL 3.33
7911 ENTAILMENT 3.33
7913 CONTRADICTION 2.94
7914 NEUTRAL 3.33
7915 NEUTRAL 2.95
7916 NEUTRAL 3.93
7918 NEUTRAL 4.15
7919 CONTRADICTION 3.6
7920 NEUTRAL 3.93
7922 NEUTRAL 3.26
7924 ENTAILMENT 3.45
7928 CONTRADICTION 3.57
7929 ENTAILMENT 2.19
7930 NEUTRAL 2.89
7931 NEUTRAL 3.41
7941 NEUTRAL 2.76
7942 NEUTRAL 3.11
7943 ENTAILMENT 3.84
7944 NEUTRAL 3.97
7945 NEUTRAL 4.13
7948 NEUTRAL 2.64
7952 NEUTRAL 4.44
7955 CONTRADICTION 3.61
7956 NEUTRAL 3.53
7958 NEUTRAL 3.94
7960 NEUTRAL 3.77
7961 ENTAILMENT 4.38
7962 CONTRADICTION 4.39
7965 NEUTRAL 4.38
7968 ENTAILMENT 3.71
7969 NEUTRAL 3.85
7970 ENTAILMENT 3.85
7974 ENTAILMENT 4.35
7975 NEUTRAL 3.88
7978 NEUTRAL 4.34
7979 NEUTRAL 3.43
7982 ENTAILMENT 4.23
7983 ENTAILMENT 4.27
7984 CONTRADICTION 3.61
7988 NEUTRAL 3.59
7991 NEUTRAL 3.74
7992 ENTAILMENT 4.13
7994 ENTAILMENT 4.2
8000 NEUTRAL 3.13
8001 ENTAILMENT 3.98
8003 ENTAILMENT 4.16
8004 NEUTRAL 3.95
8007 ENTAILMENT 3.07
8008 CONTRADICTION 2.53
8009 NEUTRAL 2.16
8011 ENTAILMENT 4.21
8013 NEUTRAL 3.61
8015 NEUTRAL 3.23
8016 NEUTRAL 4.02
8017 NEUTRAL 2.87
8019 ENTAILMENT 3.72
8020 ENTAILMENT 3.65
8022 ENTAILMENT 4.32
8023 NEUTRAL 2.82
8026 ENTAILMENT 3.46
8027 NEUTRAL 3.48
8030 ENTAILMENT 4.44
8033 CONTRADICTION 2.82
8034 NEUTRAL 3.19
8035 CONTRADICTION 2.19
8036 ENTAILMENT 2.51
8042 NEUTRAL 3.12
8043 NEUTRAL 3.8
8045 NEUTRAL 3.8
8046 NEUTRAL 4.16
8048 ENTAILMENT 4.44
8051 NEUTRAL 3.34
8052 NEUTRAL 3.45
8053 NEUTRAL 3.77
8054 NEUTRAL 3.77
8056 NEUTRAL 4.13
8061 NEUTRAL 3.84
8062 NEUTRAL 3.39
8063 NEUTRAL 3.7
8066 NEUTRAL 3.5
8070 ENTAILMENT 3.63
8074 NEUTRAL 4.16
8075 ENTAILMENT 4.2
8078 NEUTRAL 2.88
8080 NEUTRAL 2.88
8081 NEUTRAL 2.88
8082 ENTAILMENT 4.12
8083 ENTAILMENT 3.84
8085 NEUTRAL 4.38
8086 NEUTRAL 3.92
8087 ENTAILMENT 3.93
8088 ENTAILMENT 3.68
8097 ENTAILMENT 3.48
8098 NEUTRAL 3.32
8099 NEUTRAL 3.48
8100 NEUTRAL 4.44
8101 CONTRADICTION 3.61
8102 ENTAILMENT 4.44
8103 NEUTRAL 4.12
8106 NEUTRAL 3.28
8107 NEUTRAL 3.06
8111 NEUTRAL 4.44
8113 NEUTRAL 2.36
8114 NEUTRAL 2.16
8115 NEUTRAL 2.36
8116 NEUTRAL 2.36
8117 NEUTRAL 2.42
8118 ENTAILMENT 4.23
8123 NEUTRAL 3.44
8125 NEUTRAL 3.04
8128 NEUTRAL 3.84
8131 NEUTRAL 3.6
8132 NEUTRAL 3.0
8133 NEUTRAL 2.99
8135 NEUTRAL 3.0
8139 CONTRADICTION 3.61
8140 NEUTRAL 2.49
8142 NEUTRAL 2.49
8144 NEUTRAL 3.81
8146 NEUTRAL 4.16
8148 ENTAILMENT 3.92
8149 NEUTRAL 2.36
8150 ENTAILMENT 2.16
8151 NEUTRAL 2.75
8153 ENTAILMENT 2.32
8154 ENTAILMENT 4.44
8160 NEUTRAL 2.47
8164 NEUTRAL 4.23
8166 ENTAILMENT 4.3
8167 NEUTRAL 3.5
8169 NEUTRAL 3.27
8170 NEUTRAL 3.32
8171 NEUTRAL 3.74
8172 NEUTRAL 4.38
8174 NEUTRAL 4.37
8176 NEUTRAL 4.31
8178 NEUTRAL 4.39
8181 NEUTRAL 4.19
8182 ENTAILMENT 4.2
8183 NEUTRAL 4.3
8185 ENTAILMENT 4.03
8188 ENTAILMENT 3.96
8197 NEUTRAL 2.91
8198 NEUTRAL 2.25
8202 NEUTRAL 4.23
8203 ENTAILMENT 3.2
8204 NEUTRAL 4.04
8205 NEUTRAL 3.84
8207 NEUTRAL 4.04
8208 ENTAILMENT 4.44
8209 ENTAILMENT 4.27
8214 NEUTRAL 2.79
8218 NEUTRAL 3.72
8221 NEUTRAL 2.71
8222 ENTAILMENT 2.72
8224 NEUTRAL 2.13
8226 ENTAILMENT 4.37
8229 NEUTRAL 4.34
8231 NEUTRAL 3.39
8232 NEUTRAL 3.25
8234 NEUTRAL 3.45
8235 ENTAILMENT 4.32
8236 NEUTRAL 4.26
8237 NEUTRAL 3.79
8238 NEUTRAL 3.76
8239 NEUTRAL 3.21
8240 NEUTRAL 3.21
8241 NEUTRAL 2.91
8242 NEUTRAL 3.09
8243 NEUTRAL 2.91
8244 NEUTRAL 4.13
8245 ENTAILMENT 4.44
8250 NEUTRAL 4.02
8252 NEUTRAL 3.74
8253 ENTAILMENT 4.39
8254 ENTAILMENT 4.17
8255 ENTAILMENT 4.04
8256 NEUTRAL 4.44
8257 ENTAILMENT 4.19
8259 ENTAILMENT 3.4
8260 NEUTRAL 3.49
8261 NEUTRAL 3.81
8262 ENTAILMENT 4.24
8265 ENTAILMENT 4.44
8268 NEUTRAL 2.44
8270 NEUTRAL 2.36
8271 NEUTRAL 4.2
8273 ENTAILMENT 4.23
8275 NEUTRAL 2.7
8278 NEUTRAL 3.32
8279 NEUTRAL 3.32
8280 NEUTRAL 4.38
8284 NEUTRAL 3.19
8286 NEUTRAL 2.91
8287 NEUTRAL 2.62
8290 CONTRADICTION 3.58
8291 NEUTRAL 3.7
8292 NEUTRAL 3.62
8293 NEUTRAL 2.81
8295 NEUTRAL 2.85
8297 NEUTRAL 3.63
8298 ENTAILMENT 4.44
8299 NEUTRAL 3.98
8301 CONTRADICTION 3.61
8302 NEUTRAL 3.72
8303 NEUTRAL 3.28
8308 NEUTRAL 3.61
8309 NEUTRAL 4.44
8310 NEUTRAL 4.25
8311 NEUTRAL 2.72
8315 NEUTRAL 2.72
8318 NEUTRAL 3.44
8319 CONTRADICTION 3.61
8320 NEUTRAL 2.93
8322 NEUTRAL 3.04
8324 NEUTRAL 3.24
8332 CONTRADICTION 2.41
8337 ENTAILMENT 4.2
8341 NEUTRAL 4.17
8342 ENTAILMENT 3.75
8344 NEUTRAL 3.58
8346 ENTAILMENT 4.44
8348 ENTAILMENT 3.97
8350 NEUTRAL 3.41
8353 NEUTRAL 4.15
8354 NEUTRAL 4.44
8357 NEUTRAL 4.44
8359 NEUTRAL 4.44
8361 NEUTRAL 4.0
8364 NEUTRAL 4.38
8365 NEUTRAL 3.69
8369 NEUTRAL 3.88
8370 NEUTRAL 4.38
8371 CONTRADICTION 3.59
8372 NEUTRAL 4.08
8373 ENTAILMENT 3.95
8378 NEUTRAL 2.29
8380 NEUTRAL 4.18
8382 ENTAILMENT 3.96
8385 NEUTRAL 3.94
8386 NEUTRAL 3.4
8387 NEUTRAL 3.77
8390 NEUTRAL 4.28
8391 NEUTRAL 4.23
8392 NEUTRAL 2.94
8393 NEUTRAL 3.48
8394 NEUTRAL 2.92
8395 NEUTRAL 3.81
8397 NEUTRAL 4.25
8399 NEUTRAL 4.44
8401 NEUTRAL 3.04
8402 CONTRADICTION 2.31
8403 NEUTRAL 2.62
8405 ENTAILMENT 2.58
8408 NEUTRAL 4.25
8410 ENTAILMENT 3.78
8411 ENTAILMENT 3.7
8413 ENTAILMENT 3.82
8414 ENTAILMENT 3.82
8415 ENTAILMENT 4.01
8416 NEUTRAL 3.77
8418 NEUTRAL 4.44
8420 NEUTRAL 3.72
8422 NEUTRAL 2.89
8423 NEUTRAL 3.5
8427 CONTRADICTION 3.61
8428 NEUTRAL 2.51
8429 CONTRADICTION 2.25
8432 NEUTRAL 2.1
8433 ENTAILMENT 4.16
8436 ENTAILMENT 3.61
8438 NEUTRAL 2.85
8439 NEUTRAL 2.96
8440 CONTRADICTION 3.03
8442 NEUTRAL 3.93
8443 ENTAILMENT 4.03
8445 ENTAILMENT 4.14
8447 ENTAILMENT 3.58
8448 NEUTRAL 3.28
8450 ENTAILMENT 3.88
8454 NEUTRAL 4.11
8463 NEUTRAL 4.44
8464 NEUTRAL 2.34
8465 NEUTRAL 3.81
8466 NEUTRAL 3.5
8467 NEUTRAL 2.73
8468 NEUTRAL 2.49
8472 ENTAILMENT 4.3
8473 NEUTRAL 2.65
8477 NEUTRAL 2.65
8478 ENTAILMENT 4.21
8480 NEUTRAL 3.56
8485 NEUTRAL 2.65
8487 ENTAILMENT 4.38
8488 NEUTRAL 3.91
8491 NEUTRAL 2.82
8495 ENTAILMENT 2.97
8496 ENTAILMENT 3.64
8497 CONTRADICTION 3.56
8498 ENTAILMENT 3.56
8499 CONTRADICTION 3.48
8503 CONTRADICTION 3.4
8508 NEUTRAL 4.03
8509 NEUTRAL 2.61
8510 NEUTRAL 2.95
8513 NEUTRAL 3.26
8515 NEUTRAL 3.59
8518 NEUTRAL 3.97
8519 NEUTRAL 3.3
8522 NEUTRAL 3.42
8523 NEUTRAL 4.18
8526 ENTAILMENT 4.18
8527 NEUTRAL 2.54
8531 NEUTRAL 2.54
8533 ENTAILMENT 4.05
8534 NEUTRAL 3.81
8535 NEUTRAL 4.08
8539 NEUTRAL 2.19
8540 NEUTRAL 3.39
8542 ENTAILMENT 4.34
8544 ENTAILMENT 4.44
8545 NEUTRAL 3.53
8546 ENTAILMENT 3.35
8547 NEUTRAL 3.13
8549 NEUTRAL 3.35
8550 NEUTRAL 4.01
8552 NEUTRAL 4.0
8553 NEUTRAL 4.07
8554 NEUTRAL 3.65
8556 NEUTRAL 3.43
8557 NEUTRAL 3.43
8559 NEUTRAL 4.41
8560 ENTAILMENT 4.44
8565 NEUTRAL 3.9
8568 NEUTRAL 4.34
8570 ENTAILMENT 4.07
8573 NEUTRAL 3.66
8575 NEUTRAL 3.56
8577 NEUTRAL 3.6
8579 ENTAILMENT 4.4
8580 NEUTRAL 4.21
8583 NEUTRAL 2.23
8585 NEUTRAL 2.62
8587 CONTRADICTION 4.44
8591 NEUTRAL 3.38
8592 NEUTRAL 4.02
8595 NEUTRAL 4.2
8599 NEUTRAL 3.99
8602 NEUTRAL 3.48
8603 NEUTRAL 3.65
8604 NEUTRAL 4.26
8605 NEUTRAL 3.88
8612 NEUTRAL 2.64
8615 ENTAILMENT 4.44
8616 NEUTRAL 3.61
8617 NEUTRAL 3.73
8619 NEUTRAL 3.59
8621 NEUTRAL 3.59
8623 NEUTRAL 3.31
8625 NEUTRAL 3.81
8628 NEUTRAL 3.0
8634 ENTAILMENT 4.16
8638 CONTRADICTION 2.22
8640 NEUTRAL 4.16
8641 NEUTRAL 4.21
8642 NEUTRAL 3.8
8643 NEUTRAL 4.02
8644 NEUTRAL 4.44
8648 NEUTRAL 2.36
8650 NEUTRAL 2.69
8652 NEUTRAL 3.61
8653 NEUTRAL 3.88
8654 ENTAILMENT 3.6
8655 NEUTRAL 3.19
8659 NEUTRAL 2.95
8661 NEUTRAL 3.77
8662 NEUTRAL 3.88
8666 ENTAILMENT 2.98
8667 NEUTRAL 2.99
8670 NEUTRAL 3.7
8671 ENTAILMENT 4.35
8672 ENTAILMENT 4.35
8673 NEUTRAL 3.18
8677 NEUTRAL 3.01
8681 ENTAILMENT 4.25
8682 NEUTRAL 2.32
8687 ENTAILMENT 4.44
8688 ENTAILMENT 4.44
8693 NEUTRAL 4.11
8694 NEUTRAL 4.02
8695 NEUTRAL 4.11
8698 NEUTRAL 4.44
8701 NEUTRAL 3.64
8703 NEUTRAL 3.25
8704 NEUTRAL 4.44
8706 NEUTRAL 4.2
8707 NEUTRAL 4.44
8710 NEUTRAL 3.27
8711 NEUTRAL 3.09
8713 NEUTRAL 3.29
8715 CONTRADICTION 3.59
8717 NEUTRAL 4.27
8718 NEUTRAL 3.47
8720 NEUTRAL 3.47
8721 NEUTRAL 2.86
8722 ENTAILMENT 3.23
8723 NEUTRAL 4.2
8725 ENTAILMENT 4.32
8726 CONTRADICTION 3.61
8729 NEUTRAL 3.64
8730 CONTRADICTION 2.78
8731 NEUTRAL 3.14
8732 ENTAILMENT 3.72
8733 CONTRADICTION 3.61
8734 ENTAILMENT 4.44
8735 NEUTRAL 3.56
8736 NEUTRAL 4.44
8737 ENTAILMENT 4.44
8740 NEUTRAL 4.44
8744 CONTRADICTION 3.61
8745 NEUTRAL 3.81
8747 ENTAILMENT 3.57
8752 NEUTRAL 3.88
8754 NEUTRAL 3.37
8755 NEUTRAL 3.1
8758 NEUTRAL 3.56
8761 NEUTRAL 4.25
8762 ENTAILMENT 4.44
8763 NEUTRAL 3.32
8764 NEUTRAL 3.19
8765 NEUTRAL 3.32
8769 NEUTRAL 3.61
8770 NEUTRAL 3.41
8771 CONTRADICTION 3.61
8772 NEUTRAL 2.91
8773 NEUTRAL 2.77
8774 ENTAILMENT 3.34
8776 NEUTRAL 3.13
8778 NEUTRAL 4.02
8780 NEUTRAL 3.84
8782 NEUTRAL 3.18
8785 NEUTRAL 2.7
8788 ENTAILMENT 4.44
8789 NEUTRAL 4.18
8793 NEUTRAL 3.24
8795 NEUTRAL 3.72
8797 ENTAILMENT 4.02
8798 NEUTRAL 3.61
8799 NEUTRAL 3.65
8802 NEUTRAL 3.48
8803 ENTAILMENT 3.86
8804 ENTAILMENT 3.73
8807 CONTRADICTION 3.54
8808 NEUTRAL 2.63
8809 NEUTRAL 2.4
8810 NEUTRAL 3.39
8811 ENTAILMENT 2.73
8812 ENTAILMENT 2.73
8817 ENTAILMENT 4.35
8818 ENTAILMENT 3.6
8819 NEUTRAL 4.28
8820 ENTAILMENT 3.68
8821 ENTAILMENT 4.35
8824 NEUTRAL 4.44
8825 NEUTRAL 4.27
8826 NEUTRAL 3.84
8827 NEUTRAL 3.47
8828 NEUTRAL 2.96
8829 NEUTRAL 2.93
8831 NEUTRAL 3.94
8833 ENTAILMENT 4.44
8835 NEUTRAL 3.15
8837 NEUTRAL 3.2
8839 NEUTRAL 3.2
8840 NEUTRAL 4.38
8843 NEUTRAL 4.37
8845 NEUTRAL 3.65
8847 NEUTRAL 3.72
8849 NEUTRAL 4.3
8850 NEUTRAL 4.3
8851 NEUTRAL 4.27
8853 NEUTRAL 4.27
8857 NEUTRAL 4.3
8860 NEUTRAL 4.44
8861 NEUTRAL 3.61
8863 NEUTRAL 3.16
8864 ENTAILMENT 2.94
8865 NEUTRAL 3.64
8866 NEUTRAL 3.16
8868 NEUTRAL 3.33
8870 ENTAILMENT 3.98
8871 NEUTRAL 3.63
8872 NEUTRAL 3.77
8874 NEUTRAL 2.57
8877 ENTAILMENT 4.14
8880 ENTAILMENT 2.94
8881 NEUTRAL 3.33
8882 NEUTRAL 2.84
8883 ENTAILMENT 2.84
8884 ENTAILMENT 2.84
8885 ENTAILMENT 4.42
8886 ENTAILMENT 4.32
8887 ENTAILMENT 3.69
8889 NEUTRAL 3.97
8890 NEUTRAL 3.36
8891 NEUTRAL 3.7
8893 NEUTRAL 3.7
8895 CONTRADICTION 3.61
8896 NEUTRAL 3.72
8897 CONTRADICTION 3.61
8898 NEUTRAL 3.17
8899 NEUTRAL 2.8
8900 ENTAILMENT 2.76
8904 ENTAILMENT 4.2
8905 ENTAILMENT 4.07
8906 NEUTRAL 4.23
8909 NEUTRAL 2.26
8910 NEUTRAL 2.57
8911 NEUTRAL 2.83
8912 ENTAILMENT 3.43
8919 NEUTRAL 3.45
8920 NEUTRAL 3.0
8921 ENTAILMENT 3.41
8922 ENTAILMENT 4.26
8923 ENTAILMENT 3.8
8925 ENTAILMENT 3.63
8927 ENTAILMENT 3.39
8928 NEUTRAL 3.89
8929 NEUTRAL 3.98
8930 ENTAILMENT 4.15
8931 ENTAILMENT 4.13
8933 CONTRADICTION 3.59
8935 NEUTRAL 3.06
8939 ENTAILMENT 4.44
8940 NEUTRAL 3.86
8946 NEUTRAL 2.63
8947 NEUTRAL 2.63
8950 ENTAILMENT 4.33
8951 ENTAILMENT 3.82
8953 NEUTRAL 3.82
8954 NEUTRAL 3.6
8960 NEUTRAL 4.13
8962 NEUTRAL 2.99
8968 NEUTRAL 4.39
8969 CONTRADICTION 3.6
8970 NEUTRAL 3.35
8971 CONTRADICTION 2.95
8974 NEUTRAL 3.35
8975 NEUTRAL 4.2
8979 NEUTRAL 2.42
8981 NEUTRAL 2.42
8984 NEUTRAL 4.15
8985 CONTRADICTION 3.61
8989 NEUTRAL 3.54
8990 NEUTRAL 3.37
8991 NEUTRAL 3.06
8993 NEUTRAL 4.23
8995 NEUTRAL 4.44
8997 NEUTRAL 4.02
9002 NEUTRAL 3.34
9003 NEUTRAL 3.34
9004 NEUTRAL 4.44
9007 CONTRADICTION 3.61
9008 NEUTRAL 3.45
9009 CONTRADICTION 3.12
9010 NEUTRAL 4.02
9012 NEUTRAL 4.02
9013 NEUTRAL 4.3
9016 ENTAILMENT 4.26
9018 NEUTRAL 2.23
9020 NEUTRAL 2.46
9022 ENTAILMENT 4.35
9023 ENTAILMENT 3.63
9025 ENTAILMENT 4.34
9026 NEUTRAL 3.35
9027 NEUTRAL 3.35
9032 ENTAILMENT 4.35
9034 NEUTRAL 4.32
9042 NEUTRAL 4.35
9043 NEUTRAL 4.38
9047 NEUTRAL 3.62
9048 NEUTRAL 3.75
9049 NEUTRAL 4.19
9052 CONTRADICTION 3.59
9055 NEUTRAL 3.71
9057 NEUTRAL 3.51
9059 CONTRADICTION 3.59
9060 NEUTRAL 3.51
9061 NEUTRAL 4.37
9062 NEUTRAL 3.7
9063 NEUTRAL 3.53
9064 NEUTRAL 3.93
9065 NEUTRAL 3.08
9072 NEUTRAL 2.44
9076 NEUTRAL 4.3
9079 ENTAILMENT 4.37
9081 NEUTRAL 3.43
9082 NEUTRAL 2.74
9084 NEUTRAL 3.43
9087 NEUTRAL 4.44
9088 NEUTRAL 3.61
9089 NEUTRAL 2.13
9091 NEUTRAL 2.02
9092 NEUTRAL 2.02
9100 NEUTRAL 2.38
9104 CONTRADICTION 3.59
9105 NEUTRAL 4.44
9107 NEUTRAL 3.19
9111 NEUTRAL 3.12
9112 NEUTRAL 3.56
9114 NEUTRAL 4.2
9115 CONTRADICTION 3.61
9116 NEUTRAL 3.81
9118 NEUTRAL 3.09
9119 NEUTRAL 3.04
9120 NEUTRAL 3.36
9121 NEUTRAL 4.44
9122 NEUTRAL 4.2
9123 NEUTRAL 4.4
9124 NEUTRAL 4.21
9128 NEUTRAL 2.28
9130 ENTAILMENT 4.18
9135 ENTAILMENT 3.66
9138 ENTAILMENT 3.87
9143 NEUTRAL 3.87
9144 NEUTRAL 3.61
9145 NEUTRAL 3.67
9149 NEUTRAL 4.23
9151 ENTAILMENT 4.32
9152 ENTAILMENT 2.8
9154 ENTAILMENT 2.57
9157 ENTAILMENT 4.06
9158 NEUTRAL 3.61
9162 NEUTRAL 3.12
9163 NEUTRAL 3.56
9164 NEUTRAL 3.01
9165 NEUTRAL 3.44
9166 NEUTRAL 4.33
9168 ENTAILMENT 3.76
9170 ENTAILMENT 3.88
9173 ENTAILMENT 3.63
9174 ENTAILMENT 3.14
9175 ENTAILMENT 3.09
9176 NEUTRAL 3.51
9178 CONTRADICTION 3.21
9179 NEUTRAL 3.16
9180 NEUTRAL 2.21
9182 NEUTRAL 3.51
9190 ENTAILMENT 2.82
9191 NEUTRAL 3.43
9195 ENTAILMENT 3.9
9197 NEUTRAL 3.45
9199 NEUTRAL 3.29
9201 ENTAILMENT 2.88
9202 NEUTRAL 4.44
9203 ENTAILMENT 4.13
9204 NEUTRAL 4.44
9205 NEUTRAL 4.44
9207 NEUTRAL 3.14
9209 NEUTRAL 3.37
9210 NEUTRAL 3.14
9214 NEUTRAL 4.02
9216 NEUTRAL 3.26
9217 NEUTRAL 3.76
9218 CONTRADICTION 2.86
9219 NEUTRAL 3.66
9220 NEUTRAL 4.19
9221 NEUTRAL 4.39
9225 NEUTRAL 2.3
9226 NEUTRAL 2.57
9227 NEUTRAL 2.22
9228 NEUTRAL 2.22
9229 ENTAILMENT 4.18
9231 ENTAILMENT 3.9
9232 CONTRADICTION 3.61
9234 NEUTRAL 3.1
9237 ENTAILMENT 3.56
9243 NEUTRAL 2.63
9244 NEUTRAL 2.68
9245 NEUTRAL 2.63
9246 NEUTRAL 2.82
9248 ENTAILMENT 3.6
9251 NEUTRAL 2.9
9252 NEUTRAL 2.9
9253 NEUTRAL 3.19
9256 NEUTRAL 4.37
9257 CONTRADICTION 3.59
9258 NEUTRAL 4.38
9260 NEUTRAL 3.31
9261 NEUTRAL 3.24
9263 NEUTRAL 3.04
9265 NEUTRAL 4.24
9266 NEUTRAL 4.22
